agency_cd,site_no,Date,temp_C,month,year
USGS,14211010,2023-01-04,5.5,A,Jan,2023
USGS,14211010,2023-01-05,5.8,A,Jan,2023
USGS,14211010,2023-01-06,5.7,A,Jan,2023
USGS,14211010,2023-01-07,5.8,A,Jan,2023
USGS,14211010,2023-01-08,6.2,A,Jan,2023
USGS,14211010,2023-01-09,6.3,A,Jan,2023
USGS,14211010,2023-01-10,6.1,A,Jan,2023
USGS,14211010,2023-01-11,6.3,A,Jan,2023
USGS,14211010,2023-01-12,6.5,A,Jan,2023
USGS,14211010,2023-01-13,6.5,A,Jan,2023
USGS,14211010,2023-01-14,6.6,A,Jan,2023
USGS,14211010,2023-01-15,6.8,A,Jan,2023
USGS,14211010,2023-01-16,6.6,A,Jan,2023
USGS,14211010,2023-01-17,6.6,A,Jan,2023
USGS,14211010,2023-01-18,6.4,A,Jan,2023
USGS,14211010,2023-01-19,6,A,Jan,2023
USGS,14211010,2023-01-20,5.6,A,Jan,2023
USGS,14211010,2023-01-21,5.5,A,Jan,2023
USGS,14211010,2023-01-22,5.5,A,Jan,2023
USGS,14211010,2023-01-23,5.5,A,Jan,2023
USGS,14211010,2023-01-24,5,A,Jan,2023
USGS,14211010,2023-01-25,5.2,A,Jan,2023
USGS,14211010,2023-01-26,5.4,A,Jan,2023
USGS,14211010,2023-01-27,5.7,A,Jan,2023
USGS,14211010,2023-01-28,5.8,A,Jan,2023
USGS,14211010,2023-01-29,4.6,A,Jan,2023
USGS,14211010,2023-01-30,3.9,A,Jan,2023
USGS,14211010,2023-01-31,3.6,A,Jan,2023
USGS,14211010,2023-02-01,4.2,A,Feb,2023
USGS,14211010,2023-02-02,3.4,A,Feb,2023
USGS,14211010,2023-02-03,3.7,A,Feb,2023
USGS,14211010,2023-02-04,4.3,A,Feb,2023
USGS,14211010,2023-02-05,4.7,A,Feb,2023
USGS,14211010,2023-02-06,5,A,Feb,2023
USGS,14211010,2023-02-07,5.2,A [4],Feb,2023
USGS,14211010,2023-02-08,5.6,A,Feb,2023
USGS,14211010,2023-02-09,5.6,A,Feb,2023
USGS,14211010,2023-02-10,6.1,A,Feb,2023
USGS,14211010,2023-02-11,6.1,A,Feb,2023
USGS,14211010,2023-02-12,5.5,A,Feb,2023
USGS,14211010,2023-02-13,5.6,A,Feb,2023
USGS,14211010,2023-02-14,5.3,A,Feb,2023
USGS,14211010,2023-02-15,5.2,A,Feb,2023
USGS,14211010,2023-02-16,4.8,A,Feb,2023
USGS,14211010,2023-02-17,5.5,A,Feb,2023
USGS,14211010,2023-02-18,6.1,A,Feb,2023
USGS,14211010,2023-02-19,6,A,Feb,2023
USGS,14211010,2023-02-20,5.9,A,Feb,2023
USGS,14211010,2023-02-21,5.6,A,Feb,2023
USGS,14211010,2023-02-22,4.9,A,Feb,2023
USGS,14211010,2023-02-23,4.4,A,Feb,2023
USGS,14211010,2023-02-24,4,A,Feb,2023
USGS,14211010,2023-02-25,4,A,Feb,2023
USGS,14211010,2023-02-26,4,A,Feb,2023
USGS,14211010,2023-02-27,3.8,A,Feb,2023
USGS,14211010,2023-02-28,3.7,A,Feb,2023
USGS,14211010,2023-03-01,3.6,A,Mar,2023
USGS,14211010,2023-03-02,4.2,A,Mar,2023
USGS,14211010,2023-03-03,4.8,A,Mar,2023
USGS,14211010,2023-03-04,5.1,A,Mar,2023
USGS,14211010,2023-03-05,5,A,Mar,2023
USGS,14211010,2023-03-06,4.8,A,Mar,2023
USGS,14211010,2023-03-07,5,A,Mar,2023
USGS,14211010,2023-03-08,4.9,A,Mar,2023
USGS,14211010,2023-03-09,5,A,Mar,2023
USGS,14211010,2023-03-10,5.7,A,Mar,2023
USGS,14211010,2023-03-11,6.1,A,Mar,2023
USGS,14211010,2023-03-12,5.9,A,Mar,2023
USGS,14211010,2023-03-13,6.1,A,Mar,2023
USGS,14211010,2023-03-14,6.1,A,Mar,2023
USGS,14211010,2023-03-15,6.4,A,Mar,2023
USGS,14211010,2023-03-16,6.1,A,Mar,2023
USGS,14211010,2023-03-17,6.7,A,Mar,2023
USGS,14211010,2023-03-18,7.3,A,Mar,2023
USGS,14211010,2023-03-19,6.8,A,Mar,2023
USGS,14211010,2023-03-20,7,A,Mar,2023
USGS,14211010,2023-03-21,7,A,Mar,2023
USGS,14211010,2023-03-22,7.2,A [4],Mar,2023
USGS,14211010,2023-03-23,7.1,A,Mar,2023
USGS,14211010,2023-03-24,6.4,A,Mar,2023
USGS,14211010,2023-03-25,6.5,A,Mar,2023
USGS,14211010,2023-03-26,6.6,A,Mar,2023
USGS,14211010,2023-03-27,6.2,A,Mar,2023
USGS,14211010,2023-03-28,6.2,A,Mar,2023
USGS,14211010,2023-03-29,6.4,A,Mar,2023
USGS,14211010,2023-03-30,6.7,A,Mar,2023
USGS,14211010,2023-03-31,6.6,A,Mar,2023
USGS,14211010,2023-04-01,6.7,A,Apr,2023
USGS,14211010,2023-04-02,6.4,A,Apr,2023
USGS,14211010,2023-04-03,6.3,A,Apr,2023
USGS,14211010,2023-04-04,6.4,A,Apr,2023
USGS,14211010,2023-04-05,6.4,A,Apr,2023
USGS,14211010,2023-04-06,6.8,A,Apr,2023
USGS,14211010,2023-04-07,7.2,A,Apr,2023
USGS,14211010,2023-04-08,7.1,A,Apr,2023
USGS,14211010,2023-04-09,7.5,A,Apr,2023
USGS,14211010,2023-04-10,7.5,A,Apr,2023
USGS,14211010,2023-04-11,7.2,A,Apr,2023
USGS,14211010,2023-04-12,6.7,A,Apr,2023
USGS,14211010,2023-04-13,6.7,A,Apr,2023
USGS,14211010,2023-04-14,7.2,A,Apr,2023
USGS,14211010,2023-04-15,7.1,A,Apr,2023
USGS,14211010,2023-04-16,7.5,A,Apr,2023
USGS,14211010,2023-04-17,7.3,A,Apr,2023
USGS,14211010,2023-04-18,7.3,A,Apr,2023
USGS,14211010,2023-04-19,7.3,A,Apr,2023
USGS,14211010,2023-04-20,6.6,A,Apr,2023
USGS,14211010,2023-04-21,7.4,A,Apr,2023
USGS,14211010,2023-04-22,8.1,A,Apr,2023
USGS,14211010,2023-04-23,8,A,Apr,2023
USGS,14211010,2023-04-24,8.3,A,Apr,2023
USGS,14211010,2023-04-25,8.6,A,Apr,2023
USGS,14211010,2023-04-26,8.7,A,Apr,2023
USGS,14211010,2023-04-27,9.4,A,Apr,2023
USGS,14211010,2023-04-28,9.8,A,Apr,2023
USGS,14211010,2023-04-29,9.9,A,Apr,2023
USGS,14211010,2023-04-30,9,A,Apr,2023
USGS,14211010,2023-05-01,8.1,A,May,2023
USGS,14211010,2023-05-02,8.2,A,May,2023
USGS,14211010,2023-05-03,8.6,A,May,2023
USGS,14211010,2023-05-04,8.4,A,May,2023
USGS,14211010,2023-05-05,8.6,A,May,2023
USGS,14211010,2023-05-06,8.3,A,May,2023
USGS,14211010,2023-05-07,8.7,A,May,2023
USGS,14211010,2023-05-08,8.8,A,May,2023
USGS,14211010,2023-05-09,9.2,A,May,2023
USGS,14211010,2023-05-10,9.3,A [4],May,2023
USGS,14211010,2023-05-11,10.1,A,May,2023
USGS,14211010,2023-05-12,10.6,A,May,2023
USGS,14211010,2023-05-13,11,A,May,2023
USGS,14211010,2023-05-14,11.5,A,May,2023
USGS,14211010,2023-05-15,11.8,A,May,2023
USGS,14211010,2023-05-16,11.7,A,May,2023
USGS,14211010,2023-05-17,11.5,A,May,2023
USGS,14211010,2023-05-18,12,A,May,2023
USGS,14211010,2023-05-19,12.2,A,May,2023
USGS,14211010,2023-05-20,12.7,A,May,2023
USGS,14211010,2023-05-21,12.1,A,May,2023
USGS,14211010,2023-05-22,11.9,A,May,2023
USGS,14211010,2023-05-23,11.6,A,May,2023
USGS,14211010,2023-05-24,11.8,A,May,2023
USGS,14211010,2023-05-25,12.6,A,May,2023
USGS,14211010,2023-05-26,13.1,A,May,2023
USGS,14211010,2023-05-27,13.4,A,May,2023
USGS,14211010,2023-05-28,13.6,A,May,2023
USGS,14211010,2023-05-29,14.1,A,May,2023
USGS,14211010,2023-05-30,13.8,A,May,2023
USGS,14211010,2023-05-31,13.3,A,May,2023
USGS,14211010,2023-06-01,13.6,A,Jun,2023
USGS,14211010,2023-06-02,14.5,A,Jun,2023
USGS,14211010,2023-06-03,14.8,A,Jun,2023
USGS,14211010,2023-06-04,15,A,Jun,2023
USGS,14211010,2023-06-05,15.2,A,Jun,2023
USGS,14211010,2023-06-06,15.8,A,Jun,2023
USGS,14211010,2023-06-07,16.2,A,Jun,2023
USGS,14211010,2023-06-08,15.9,A,Jun,2023
USGS,14211010,2023-06-09,15.1,A,Jun,2023
USGS,14211010,2023-06-10,16.2,A,Jun,2023
USGS,14211010,2023-06-11,16.9,A,Jun,2023
USGS,14211010,2023-06-12,17.7,A,Jun,2023
USGS,14211010,2023-06-13,17.4,A,Jun,2023
USGS,14211010,2023-06-14,16.3,A,Jun,2023
USGS,14211010,2023-06-15,16.6,A,Jun,2023
USGS,14211010,2023-06-16,17.5,A,Jun,2023
USGS,14211010,2023-06-17,17.1,A,Jun,2023
USGS,14211010,2023-06-18,15.8,A,Jun,2023
USGS,14211010,2023-06-19,15.4,A,Jun,2023
USGS,14211010,2023-06-20,15.4,A,Jun,2023
USGS,14211010,2023-06-21,16.3,A,Jun,2023
USGS,14211010,2023-06-22,17.3,A,Jun,2023
USGS,14211010,2023-06-23,17.9,A,Jun,2023
USGS,14211010,2023-06-24,17.8,A,Jun,2023
USGS,14211010,2023-06-25,18.1,A,Jun,2023
USGS,14211010,2023-06-26,18.5,A,Jun,2023
USGS,14211010,2023-06-27,18.9,A,Jun,2023
USGS,14211010,2023-06-28,19.3,A,Jun,2023
USGS,14211010,2023-06-29,20,A,Jun,2023
USGS,14211010,2023-06-30,20.2,A,Jun,2023
USGS,14211010,2023-07-01,19.9,A,Jul,2023
USGS,14211010,2023-07-02,20.2,A,Jul,2023
USGS,14211010,2023-07-03,20.4,A,Jul,2023
USGS,14211010,2023-07-04,20.6,A,Jul,2023
USGS,14211010,2023-07-05,21,A,Jul,2023
USGS,14211010,2023-07-06,21.4,A,Jul,2023
USGS,14211010,2023-07-07,20.9,A,Jul,2023
USGS,14211010,2023-07-08,20.3,A,Jul,2023
USGS,14211010,2023-07-09,20.7,A,Jul,2023
USGS,14211010,2023-07-10,19.9,A,Jul,2023
USGS,14211010,2023-07-11,20.6,A,Jul,2023
USGS,14211010,2023-07-12,21.3,A,Jul,2023
USGS,14211010,2023-07-13,21.7,A,Jul,2023
USGS,14211010,2023-07-14,22,A,Jul,2023
USGS,14211010,2023-07-15,22.2,A,Jul,2023
USGS,14211010,2023-07-16,22.4,A,Jul,2023
USGS,14211010,2023-07-17,21.6,A,Jul,2023
USGS,14211010,2023-07-18,21.3,A,Jul,2023
USGS,14211010,2023-07-19,21.9,A,Jul,2023
USGS,14211010,2023-07-20,22.4,A,Jul,2023
USGS,14211010,2023-07-21,22.5,A,Jul,2023
USGS,14211010,2023-07-22,22.5,A,Jul,2023
USGS,14211010,2023-07-23,22.6,A,Jul,2023
USGS,14211010,2023-07-24,21.3,A,Jul,2023
USGS,14211010,2023-07-25,21.2,A,Jul,2023
USGS,14211010,2023-07-26,21,A,Jul,2023
USGS,14211010,2023-07-27,21.4,A,Jul,2023
USGS,14211010,2023-07-28,21.5,A,Jul,2023
USGS,14211010,2023-07-29,21.5,A,Jul,2023
USGS,14211010,2023-07-30,21.4,A,Jul,2023
USGS,14211010,2023-07-31,21.3,A,Jul,2023
USGS,14211010,2023-08-01,21.4,A,Aug,2023
USGS,14211010,2023-08-02,21.5,A,Aug,2023
USGS,14211010,2023-08-03,21.7,A,Aug,2023
USGS,14211010,2023-08-04,21.3,A,Aug,2023
USGS,14211010,2023-08-05,20.2,A,Aug,2023
USGS,14211010,2023-08-06,20.2,A,Aug,2023
USGS,14211010,2023-08-07,21,A,Aug,2023
USGS,14211010,2023-08-08,21.4,A,Aug,2023
USGS,14211010,2023-08-09,21.6,A,Aug,2023
USGS,14211010,2023-08-10,21.6,A,Aug,2023
USGS,14211010,2023-08-11,21.2,A,Aug,2023
USGS,14211010,2023-08-12,21.5,A,Aug,2023
USGS,14211010,2023-08-13,22,A,Aug,2023
USGS,14211010,2023-08-14,22.5,A,Aug,2023
USGS,14211010,2023-08-15,22.8,A,Aug,2023
USGS,14211010,2023-08-16,23.1,A,Aug,2023
USGS,14211010,2023-08-17,22.2,A,Aug,2023
USGS,14211010,2023-08-18,21.3,A,Aug,2023
USGS,14211010,2023-08-19,20.5,A,Aug,2023
USGS,14211010,2023-08-20,20.3,A,Aug,2023
USGS,14211010,2023-08-21,20.1,A,Aug,2023
USGS,14211010,2023-08-22,20,A,Aug,2023
USGS,14211010,2023-08-23,19.9,A,Aug,2023
USGS,14211010,2023-08-24,20,A,Aug,2023
USGS,14211010,2023-08-25,21.2,A,Aug,2023
USGS,14211010,2023-08-26,21.4,A,Aug,2023
USGS,14211010,2023-08-27,21.3,A,Aug,2023
USGS,14211010,2023-08-28,19.9,A,Aug,2023
USGS,14211010,2023-08-29,18.9,A,Aug,2023
USGS,14211010,2023-08-30,19.2,A,Aug,2023
USGS,14211010,2023-08-31,18.4,A,Aug,2023
USGS,14211010,2023-09-01,18.8,A,Sep,2023
USGS,14211010,2023-09-02,19.1,A,Sep,2023
USGS,14211010,2023-09-03,18.6,A,Sep,2023
USGS,14211010,2023-09-04,17.7,A,Sep,2023
USGS,14211010,2023-09-05,17.7,A,Sep,2023
USGS,14211010,2023-09-06,17.7,A,Sep,2023
USGS,14211010,2023-09-07,18.1,A,Sep,2023
USGS,14211010,2023-09-08,17.7,A,Sep,2023
USGS,14211010,2023-09-09,17.8,A,Sep,2023
USGS,14211010,2023-09-10,18.1,A,Sep,2023
USGS,14211010,2023-09-11,17.8,A,Sep,2023
USGS,14211010,2023-09-12,18.2,A,Sep,2023
USGS,14211010,2023-09-13,18.2,A,Sep,2023
USGS,14211010,2023-09-14,18,A [4],Sep,2023
USGS,14211010,2023-09-15,18,A,Sep,2023
USGS,14211010,2023-09-16,18,A,Sep,2023
USGS,14211010,2023-09-17,17.5,A,Sep,2023
USGS,14211010,2023-09-18,17.1,A,Sep,2023
USGS,14211010,2023-09-19,16.3,A,Sep,2023
USGS,14211010,2023-09-20,16.2,A,Sep,2023
USGS,14211010,2023-09-21,15.3,A,Sep,2023
USGS,14211010,2023-09-22,16,A,Sep,2023
USGS,14211010,2023-09-23,15.8,A,Sep,2023
USGS,14211010,2023-09-24,14.8,A,Sep,2023
USGS,14211010,2023-09-25,14.7,A,Sep,2023
USGS,14211010,2023-09-26,14.5,A,Sep,2023
USGS,14211010,2023-09-27,14.6,A,Sep,2023
USGS,14211010,2023-09-28,14.3,A,Sep,2023
USGS,14211010,2023-09-29,14.2,A,Sep,2023
USGS,14211010,2023-09-30,14,A,Sep,2023
USGS,14211010,2023-10-01,13.7,A,Oct,2023
USGS,14211010,2023-10-02,13.2,A,Oct,2023
USGS,14211010,2023-10-03,13.7,A,Oct,2023
USGS,14211010,2023-10-04,13.4,A,Oct,2023
USGS,14211010,2023-10-05,14.2,A,Oct,2023
USGS,14211010,2023-10-06,14.5,A,Oct,2023
USGS,14211010,2023-10-07,14.8,A,Oct,2023
USGS,14211010,2023-10-08,14.8,A,Oct,2023
USGS,14211010,2023-10-09,14.2,A,Oct,2023
USGS,14211010,2023-10-10,13.6,A,Oct,2023
USGS,14211010,2023-10-11,13.6,A,Oct,2023
USGS,14211010,2023-10-12,13.6,A,Oct,2023
USGS,14211010,2023-10-13,13,A,Oct,2023
USGS,14211010,2023-10-14,13.1,A,Oct,2023
USGS,14211010,2023-10-15,13.2,A,Oct,2023
USGS,14211010,2023-10-16,13.4,A,Oct,2023
USGS,14211010,2023-10-17,13,A,Oct,2023
USGS,14211010,2023-10-18,12.7,A,Oct,2023
USGS,14211010,2023-10-19,12.6,A,Oct,2023
USGS,14211010,2023-10-20,13,A,Oct,2023
USGS,14211010,2023-10-21,12.9,A,Oct,2023
USGS,14211010,2023-10-22,12.7,A,Oct,2023
USGS,14211010,2023-10-23,12.4,A,Oct,2023
USGS,14211010,2023-10-24,11.6,A,Oct,2023
USGS,14211010,2023-10-25,11,A,Oct,2023
USGS,14211010,2023-10-26,10.8,A,Oct,2023
USGS,14211010,2023-10-27,10.3,A,Oct,2023
USGS,14211010,2023-10-28,9,A,Oct,2023
USGS,14211010,2023-10-29,8.6,A,Oct,2023
USGS,14211010,2023-10-30,8.5,A,Oct,2023
USGS,14211010,2023-10-31,8.3,A,Oct,2023
USGS,14211010,2023-11-01,8.7,A,Nov,2023
USGS,14211010,2023-11-02,9.4,A,Nov,2023
USGS,14211010,2023-11-03,9,A,Nov,2023
USGS,14211010,2023-11-04,9.5,A,Nov,2023
USGS,14211010,2023-11-05,9.5,A,Nov,2023
USGS,14211010,2023-11-06,10.2,A,Nov,2023
USGS,14211010,2023-11-07,10.1,A,Nov,2023
USGS,14211010,2023-11-08,9.4,A,Nov,2023
USGS,14211010,2023-11-09,8.6,A,Nov,2023
USGS,14211010,2023-11-10,8.8,A,Nov,2023
USGS,14211010,2023-11-11,8.7,A,Nov,2023
USGS,14211010,2023-11-12,8.5,A,Nov,2023
USGS,14211010,2023-11-13,8.9,A,Nov,2023
USGS,14211010,2023-11-14,8.3,A,Nov,2023
USGS,14211010,2023-11-15,8.7,A,Nov,2023
USGS,14211010,2023-11-16,8.9,A,Nov,2023
USGS,14211010,2023-11-17,8.3,A,Nov,2023
USGS,14211010,2023-11-18,8.1,A,Nov,2023
USGS,14211010,2023-11-19,8.5,A,Nov,2023
USGS,14211010,2023-11-20,8.2,A,Nov,2023
USGS,14211010,2023-11-21,7.4,A,Nov,2023
USGS,14211010,2023-11-22,8,A,Nov,2023
USGS,14211010,2023-11-23,7.9,A,Nov,2023
USGS,14211010,2023-11-24,6.7,A,Nov,2023
USGS,14211010,2023-11-25,6.1,A,Nov,2023
USGS,14211010,2023-11-26,5.9,A,Nov,2023
USGS,14211010,2023-11-27,5.7,A,Nov,2023
USGS,14211010,2023-11-28,5.3,A,Nov,2023
USGS,14211010,2023-11-29,4.8,A,Nov,2023
USGS,14211010,2023-11-30,4.8,A,Nov,2023
USGS,14211010,2023-12-01,5.5,A,Dec,2023
USGS,14211010,2023-12-02,6.1,A,Dec,2023
USGS,14211010,2023-12-03,6,A,Dec,2023
USGS,14211010,2023-12-04,7.9,A,Dec,2023
USGS,14211010,2023-12-05,8.7,A,Dec,2023
USGS,14211010,2023-12-06,9.1,A,Dec,2023
USGS,14211010,2023-12-07,8.7,A,Dec,2023
USGS,14211010,2023-12-08,7.8,A,Dec,2023
USGS,14211010,2023-12-09,6.8,A,Dec,2023
USGS,14211010,2023-12-10,7.2,A,Dec,2023
USGS,14211010,2023-12-11,7.9,A,Dec,2023
USGS,14211010,2023-12-12,7.7,A,Dec,2023
USGS,14211010,2023-12-13,7.4,A,Dec,2023
USGS,14211010,2023-12-14,7.2,A [4],Dec,2023
USGS,14211010,2023-12-15,6.6,A,Dec,2023
USGS,14211010,2023-12-16,6.2,A,Dec,2023
USGS,14211010,2023-12-17,6,A,Dec,2023
USGS,14211010,2023-12-18,6.4,A,Dec,2023
USGS,14211010,2023-12-19,6.6,A,Dec,2023
USGS,14211010,2023-12-20,6.3,A,Dec,2023
USGS,14211010,2023-12-21,6.2,A,Dec,2023
USGS,14211010,2023-12-22,6.5,A,Dec,2023
USGS,14211010,2023-12-23,6.2,A,Dec,2023
USGS,14211010,2023-12-24,5.9,A,Dec,2023
USGS,14211010,2023-12-25,6.4,A,Dec,2023
USGS,14211010,2023-12-26,6.8,A,Dec,2023
USGS,14211010,2023-12-27,6.7,A,Dec,2023
USGS,14211010,2023-12-28,6.6,A,Dec,2023
USGS,14211010,2023-12-29,7,A,Dec,2023
USGS,14211010,2023-12-30,7.5,A,Dec,2023
USGS,14211010,2023-12-31,7,A,Dec,2023
USGS,14211720,2010-01-01,4.6,A,Jan,2010
USGS,14211720,2010-01-02,5.8,A,Jan,2010
USGS,14211720,2010-01-03,6.8,A,Jan,2010
USGS,14211720,2010-01-04,7,A,Jan,2010
USGS,14211720,2010-01-05,7,A,Jan,2010
USGS,14211720,2010-01-06,7.3,A,Jan,2010
USGS,14211720,2010-01-07,7.4,A,Jan,2010
USGS,14211720,2010-01-08,7.2,A,Jan,2010
USGS,14211720,2010-01-09,6.9,A,Jan,2010
USGS,14211720,2010-01-10,6.8,A,Jan,2010
USGS,14211720,2010-01-11,6.9,A,Jan,2010
USGS,14211720,2010-01-12,7.1,A,Jan,2010
USGS,14211720,2010-01-13,7.2,A,Jan,2010
USGS,14211720,2010-01-14,7.5,A,Jan,2010
USGS,14211720,2010-01-15,7.7,A,Jan,2010
USGS,14211720,2010-01-16,7.7,A,Jan,2010
USGS,14211720,2010-01-17,7.8,A,Jan,2010
USGS,14211720,2010-01-18,8,A,Jan,2010
USGS,14211720,2010-01-19,8.1,A,Jan,2010
USGS,14211720,2010-01-20,7.9,A,Jan,2010
USGS,14211720,2010-01-21,7.7,A,Jan,2010
USGS,14211720,2010-01-22,7.6,A,Jan,2010
USGS,14211720,2010-01-23,7.5,A,Jan,2010
USGS,14211720,2010-01-24,7.4,A,Jan,2010
USGS,14211720,2010-01-25,7.3,A,Jan,2010
USGS,14211720,2010-01-26,7.1,A,Jan,2010
USGS,14211720,2010-01-27,7.3,A,Jan,2010
USGS,14211720,2010-01-28,7.4,A,Jan,2010
USGS,14211720,2010-01-29,7.5,A,Jan,2010
USGS,14211720,2010-01-30,7.4,A,Jan,2010
USGS,14211720,2010-01-31,7.4,A,Jan,2010
USGS,14211720,2010-02-01,7.6,A,Feb,2010
USGS,14211720,2010-02-02,7.8,A,Feb,2010
USGS,14211720,2010-02-03,8,A,Feb,2010
USGS,14211720,2010-02-04,7.9,A,Feb,2010
USGS,14211720,2010-02-05,7.9,A,Feb,2010
USGS,14211720,2010-02-06,8.2,A,Feb,2010
USGS,14211720,2010-02-07,8.3,A,Feb,2010
USGS,14211720,2010-02-08,8.4,A,Feb,2010
USGS,14211720,2010-02-09,8.3,A,Feb,2010
USGS,14211720,2010-02-10,8,A,Feb,2010
USGS,14211720,2010-02-11,7.8,A,Feb,2010
USGS,14211720,2010-02-12,7.7,A,Feb,2010
USGS,14211720,2010-02-13,7.8,A,Feb,2010
USGS,14211720,2010-02-14,8,A,Feb,2010
USGS,14211720,2010-02-15,8.5,A,Feb,2010
USGS,14211720,2010-02-16,8.9,A,Feb,2010
USGS,14211720,2010-02-17,9,A,Feb,2010
USGS,14211720,2010-02-18,9,A,Feb,2010
USGS,14211720,2010-02-19,9,A,Feb,2010
USGS,14211720,2010-02-20,8.8,A,Feb,2010
USGS,14211720,2010-02-21,8.4,A,Feb,2010
USGS,14211720,2010-02-22,8,A,Feb,2010
USGS,14211720,2010-02-23,7.7,A,Feb,2010
USGS,14211720,2010-02-24,7.4,A,Feb,2010
USGS,14211720,2010-02-25,7.4,A,Feb,2010
USGS,14211720,2010-02-26,7.4,A,Feb,2010
USGS,14211720,2010-02-27,7.9,A,Feb,2010
USGS,14211720,2010-02-28,8.8,A,Feb,2010
USGS,14211720,2010-03-01,9.2,A,Mar,2010
USGS,14211720,2010-03-02,9.3,A,Mar,2010
USGS,14211720,2010-03-03,9.3,A,Mar,2010
USGS,14211720,2010-03-04,9.3,A,Mar,2010
USGS,14211720,2010-03-05,9.4,A,Mar,2010
USGS,14211720,2010-03-06,9.4,A,Mar,2010
USGS,14211720,2010-03-07,9.4,A,Mar,2010
USGS,14211720,2010-03-08,9.4,A,Mar,2010
USGS,14211720,2010-03-09,9.3,A,Mar,2010
USGS,14211720,2010-03-10,9.2,A,Mar,2010
USGS,14211720,2010-03-11,9.1,A,Mar,2010
USGS,14211720,2010-03-12,8.9,A,Mar,2010
USGS,14211720,2010-03-13,8.3,A,Mar,2010
USGS,14211720,2010-03-14,8.1,A,Mar,2010
USGS,14211720,2010-03-15,8.1,A,Mar,2010
USGS,14211720,2010-03-16,8.2,A,Mar,2010
USGS,14211720,2010-03-17,8.4,A,Mar,2010
USGS,14211720,2010-03-18,8.8,A,Mar,2010
USGS,14211720,2010-03-19,9.1,A,Mar,2010
USGS,14211720,2010-03-20,9.3,A,Mar,2010
USGS,14211720,2010-03-21,9.6,A,Mar,2010
USGS,14211720,2010-03-22,9.8,A,Mar,2010
USGS,14211720,2010-03-23,9.9,A,Mar,2010
USGS,14211720,2010-03-24,10.4,A,Mar,2010
USGS,14211720,2010-03-25,10.7,A,Mar,2010
USGS,14211720,2010-03-26,10.7,A,Mar,2010
USGS,14211720,2010-03-27,10.5,A,Mar,2010
USGS,14211720,2010-03-28,10.5,A,Mar,2010
USGS,14211720,2010-03-29,9.8,A,Mar,2010
USGS,14211720,2010-03-30,9,A,Mar,2010
USGS,14211720,2010-03-31,8.6,A,Mar,2010
USGS,14211720,2010-04-01,8.2,A,Apr,2010
USGS,14211720,2010-04-02,8.3,A,Apr,2010
USGS,14211720,2010-04-03,8.5,A,Apr,2010
USGS,14211720,2010-04-04,8.5,A,Apr,2010
USGS,14211720,2010-04-05,8.1,A,Apr,2010
USGS,14211720,2010-04-06,8.1,A,Apr,2010
USGS,14211720,2010-04-07,8.3,A,Apr,2010
USGS,14211720,2010-04-08,8.6,A,Apr,2010
USGS,14211720,2010-04-09,9.1,A,Apr,2010
USGS,14211720,2010-04-10,9.4,A,Apr,2010
USGS,14211720,2010-04-11,9.5,A,Apr,2010
USGS,14211720,2010-04-12,9.7,A,Apr,2010
USGS,14211720,2010-04-13,10.3,A,Apr,2010
USGS,14211720,2010-04-14,10.7,A,Apr,2010
USGS,14211720,2010-04-15,11.2,A,Apr,2010
USGS,14211720,2010-04-16,11.4,A,Apr,2010
USGS,14211720,2010-04-17,11.4,A,Apr,2010
USGS,14211720,2010-04-18,11.6,A,Apr,2010
USGS,14211720,2010-04-19,11.8,A,Apr,2010
USGS,14211720,2010-04-20,11.9,A,Apr,2010
USGS,14211720,2010-04-21,11.8,A,Apr,2010
USGS,14211720,2010-04-22,11.6,A,Apr,2010
USGS,14211720,2010-04-23,11.3,A,Apr,2010
USGS,14211720,2010-04-24,11,A,Apr,2010
USGS,14211720,2010-04-25,11.2,A,Apr,2010
USGS,14211720,2010-04-26,11.5,A,Apr,2010
USGS,14211720,2010-04-27,11.7,A,Apr,2010
USGS,14211720,2010-04-28,11.6,A,Apr,2010
USGS,14211720,2010-04-29,11.2,A,Apr,2010
USGS,14211720,2010-04-30,10.7,A,Apr,2010
USGS,14211720,2010-05-01,10.7,A,May,2010
USGS,14211720,2010-05-02,10.7,A,May,2010
USGS,14211720,2010-05-03,11.2,A,May,2010
USGS,14211720,2010-05-04,11.3,A,May,2010
USGS,14211720,2010-05-05,11.3,A,May,2010
USGS,14211720,2010-05-06,10.8,A,May,2010
USGS,14211720,2010-05-07,10.6,A,May,2010
USGS,14211720,2010-05-08,10.8,A,May,2010
USGS,14211720,2010-05-09,11.5,A,May,2010
USGS,14211720,2010-05-10,12.2,A,May,2010
USGS,14211720,2010-05-11,12.6,A,May,2010
USGS,14211720,2010-05-12,12.8,A,May,2010
USGS,14211720,2010-05-13,13,A,May,2010
USGS,14211720,2010-05-14,13.2,A,May,2010
USGS,14211720,2010-05-15,13.5,A,May,2010
USGS,14211720,2010-05-16,14.1,A,May,2010
USGS,14211720,2010-05-17,14.8,A,May,2010
USGS,14211720,2010-05-18,15.3,A,May,2010
USGS,14211720,2010-05-19,15.3,A,May,2010
USGS,14211720,2010-05-20,14.9,A,May,2010
USGS,14211720,2010-05-21,14.1,A,May,2010
USGS,14211720,2010-05-22,13.2,A,May,2010
USGS,14211720,2010-05-23,12.5,A,May,2010
USGS,14211720,2010-05-24,12.1,A,May,2010
